FIPS,opc,socialcap,sk2014,civic_organizations_county,race_per_white_nonhispanic,per_poverty,college_educ
06007,0.664254684102614,1.1748745441436768,-0.514412585296309,0.017240001,0.7197730905999106,0.2903571704431349,0.6674779166016989
06009,0.4229467856044294,1.339951515197754,0.0317974812339751,0.028860001,0.809355363184954,0.18072850769128324,0.6216999540863177
06011,0.32627948168173765,0.839359700679779,-0.278404613470804,0.015769999,0.35312762188869207,0.23499271376862685,0.4503180522044308
06013,0.5935648119371312,1.0626970529556274,-0.602032311363262,0.01432,0.43825043707556394,0.14596112375836034,0.7221136769574352
06015,0.5000909256228405,1.1158818006515503,-0.751127167815901,0.025429999,0.6193126022913257,0.29515706806282727,0.4902769293422928
06017,0.6523018831902335,1.2649650573730469,-0.358958232596875,0.01701,0.7782385727846927,0.14048701020320675,0.7214729836237849
06019,0.4288887692593657,0.7445039749145508,-1.40191561707126,0.0089199999,0.294203983459977,0.34693352589511783,0.5324818708339333
06021,0.5272376322562197,1.076748013496399,-0.270631895835833,0.01146,0.5146554189305119,0.28609839401206305,0.4759066347278703
06023,0.6326320435486243,1.2173751592636108,-0.0600619089975086,0.024180001,0.7435486243931146,0.3126093646292162,0.68294344764933
06025,0.22827765203291625,0.871730387210846,-1.56867574087611,0.01122,0.10640782286761002,0.3652657058627016,0.4540930760499432
06027,1.0986260221394004,1.077730655670166,0.749007335733636,0.031399999,0.6215163820437225,0.173385719166382,0.5998939715237807
06029,0.3010789271788933,0.9944565892219543,-1.38425034971905,0.0098900003,0.34160769950914843,0.3441728062346511,0.4629796634058449
06031,0.3185326263678654,0.921045184135437,-1.51144027465495,0.0046399999,0.3220962101253559,0.2994442604247175,0.4807568126049334
06033,0.4089103512734637,1.0873204469680786,-0.88326336761042,0.0177,0.7050081782070254,0.3013601026014535,0.5525567569896179
06035,0.47861639301706793,1.1956887245178225,-0.332813636915606,0.02445,0.6542929456810954,0.231413612565445,0.4868007959319036
06037,0.54217745847125,0.8449821472167969,-1.09807301861327,0.01358,0.2620395434441263,0.2503758520816217,0.5852255624632001
06039,0.358675442151924,0.8991566896438599,-1.04649043794483,0.0079300003,0.34132391448405425,0.31237358431458007,0.47013647502742834
06041,1.2714325832971074,1.1599570512771606,0.767379213779933,0.029689999,0.7115406069792224,0.12290196912580896,0.8278546031312531
06043,0.5309988518943742,1.2576452493667605,0.844399779435562,0.035270002,0.7999425947187141,0.2443528250391963,0.6623386150234741
06045,0.7452077409887187,1.0475395917892456,-0.0339173133162401,0.02589,0.6518504081445474,0.2796087951076047,0.6149665349568584
06047,0.2754419968899927,0.7992389798164368,-1.63156409264997,0.0085399998,0.2764995467643396,0.34245165279752054,0.4387235952814425
06049,1.0385090378354105,1.2202597856521606,-0.130016367712254,0.032480001,0.7769170315482204,0.290712542136464,0.5179525222551928
06051,0.296995108315863,1.1602931022644043,0.553982784165255,0.03342,0.6504542278127183,0.1884425651867513,0.6436990027198548
06053,0.47299323965759904,0.8974652886390686,-0.790697366684848,0.01629,0.29934242403267114,0.24468151550383876,0.512025334823048
06055,0.9579367296219105,1.033368706703186,-0.0897395581492187,0.01936,0.5243405456121126,0.14059108242886476,0.6772649990328131
06057,1.0857079521180122,1.2695096731185913,0.474135775733273,0.030200001,0.8515678529684414,0.18801242552324693,0.7599605263157896
06059,0.5623343615177062,0.9615328311920166,-1.07687469779062,0.01335,0.4058829359693237,0.1791016791610902,0.6824919849623505
06061,0.6984218390089024,1.168742299079895,-0.173119620051642,0.015769999,0.7265791985722883,0.1227656145344943,0.7655632274026707
06063,0.5894962486602358,1.3110917806625366,1.65205580277853,0.041080002,0.8314040728831725,0.18610232355187084,0.6904482353753713
06065,0.3504131765306939,0.8477236032485962,-1.2902711274053,0.0094799995,0.35319242991425454,0.2322237884556891,0.5518610857706641
06067,0.742020775925796,1.0293253660202026,-0.537730738201224,0.01406,0.44723207392593106,0.23893002911575845,0.6530294191992845
06069,0.6045448522591759,1.0116409063339231,-1.08535402611968,0.01418,0.34290115277593747,0.1771964297608739,0.5569587761178705
06071,0.29664532526520093,0.9337186217308044,-1.34185370807375,0.01036,0.28527554977103636,0.26494568206097346,0.5368860227154937
06073,0.644889301291015,0.9612793922424316,-0.693185090900658,0.01499,0.45558586918924887,0.1950938455093134,0.6921334780872717
06075,1.3106298452159582,1.0073503255844116,0.0162520459640317,0.01926,0.4050729118212126,0.1610547982896795,0.7641422058590884
06077,0.38950825676707473,0.8434115052223206,-1.14965559928172,0.01006,0.31848645911745577,0.25194568318307986,0.5094629429570761
06079,0.6574167596973403,1.207771897315979,0.0211983208226501,0.025490001,0.6888699874187089,0.1858262745304362,0.713418088818524
